"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"ST3GAL4",1.72002851737354e-18,0.508539290354927,0.214,0.094,3.97550191220546e-14,"WM","ST3GAL4"
"LIFR",2.12775316034347e-18,0.50271732617374,0.251,0.121,4.91787587950187e-14,"WM","LIFR"
"EPN2",3.72749013351433e-18,0.600662108892588,0.353,0.212,8.61534794559168e-14,"WM","EPN2"
"MAPK8IP1",7.86099981899884e-18,0.500681190154925,0.645,0.558,1.8169128881652e-13,"WM","MAPK8IP1"
"CERS4",8.08441341675317e-18,0.558463892366275,0.269,0.138,1.86855047301416e-13,"WM","CERS4"
"AGT",1.24690749130429e-17,0.579398649290043,0.563,0.439,2.8819772846516e-13,"WM","AGT"
"NFASC",2.46424181834073e-17,0.580418927190747,0.417,0.282,5.69560211473094e-13,"WM","NFASC"
"SEC14L5",2.53837704574525e-17,0.545343705467074,0.277,0.147,5.86695086583099e-13,"WM","SEC14L5"
"OMG",2.82597340528226e-17,0.549671005955115,0.505,0.381,6.53167233162888e-13,"WM","OMG"
"GNAI2",4.17268104017071e-17,0.567097843258525,0.515,0.39,9.64431768814655e-13,"WM","GNAI2"
"SNX1",4.78229932830789e-17,0.531967103777042,0.294,0.161,1.1053328437518e-12,"WM","SNX1"
"ANKS1B",5.45256718657992e-17,0.553559486800759,0.517,0.398,1.26025185383422e-12,"WM","ANKS1B"
"COMT",6.54056831828195e-17,0.54967091721176,0.452,0.323,1.51172155540451e-12,"WM","COMT"
"C3",8.73432174376732e-17,0.633526876005144,0.339,0.203,2.01876378463694e-12,"WM","C3"
"ITGB1",1.06732631710078e-16,0.514480036779695,0.277,0.146,2.46691131671503e-12,"WM","ITGB1"
"MAP7D1",1.42394854445142e-16,0.527601126000046,0.608,0.521,3.29117227079057e-12,"WM","MAP7D1"
"ATP6V0E1",2.9214913309507e-16,0.593001656825558,0.341,0.209,6.75244291322636e-12,"WM","ATP6V0E1"
"KTN1",3.42903701780488e-16,0.568256975480442,0.392,0.259,7.92553325925242e-12,"WM","KTN1"
"FAM102A",1.09552311697768e-15,0.573898908837584,0.382,0.257,2.53208258027052e-11,"WM","FAM102A"
"TMED10",1.73976102985071e-15,0.524952830316335,0.448,0.331,4.02110966829395e-11,"WM","TMED10"
"IQCK",2.92468415183412e-15,0.625323800468563,0.261,0.143,6.75982248013419e-11,"WM","IQCK"
"ROGDI",3.90963346066089e-15,0.514826285960261,0.565,0.47,9.03633581762552e-11,"WM","ROGDI"
"PTK2",4.32492544692031e-15,0.596864852430744,0.402,0.284,9.99620018546691e-11,"WM","PTK2"
"ARHGAP21",4.79175336767155e-15,0.540708536666914,0.513,0.416,1.10751795586993e-10,"WM","ARHGAP21"
"ABHD17B",8.22802998168153e-15,0.519023090408593,0.261,0.143,1.90174456966605e-10,"WM","ABHD17B"
"APBB2",9.74323207135549e-15,0.567325464727535,0.302,0.182,2.25195322865239e-10,"WM","APBB2"
"MPC1",1.58897551300589e-14,0.575794460005359,0.442,0.336,3.67259910321051e-10,"WM","MPC1"
"MAN2A2",2.18114884520114e-14,0.540367764062323,0.359,0.237,5.0412893259134e-10,"WM","MAN2A2"
"COL1A2",2.18525421693281e-14,0.600833053071281,0.296,0.175,5.0507780715968e-10,"WM","COL1A2"
"KDSR",3.05381956111114e-14,0.52309379101499,0.246,0.134,7.05829315159619e-10,"WM","KDSR"
"MUC1",4.76713576972686e-14,0.532873064374367,0.54,0.422,1.10182809045697e-09,"WM","MUC1"
"FAAH",7.34251154016824e-14,0.500524237514439,0.273,0.158,1.69707469227909e-09,"WM","FAAH"
"MBNL2",1.08317276576202e-13,0.538230498221074,0.505,0.416,2.50353721350576e-09,"WM","MBNL2"
"MT1X",1.72775131247838e-13,0.566298521137181,0.452,0.343,3.99335160853127e-09,"WM","MT1X"
"SH3GL3",1.86340656270185e-13,0.513708474102894,0.4,0.287,4.30689158837279e-09,"WM","SH3GL3"
"C12orf76",2.15790309904558e-13,0.501108364080724,0.476,0.378,4.98756143282405e-09,"WM","C12orf76"
"JOSD2",3.56307071086687e-13,0.507976976428663,0.314,0.199,8.23532533402659e-09,"WM","JOSD2"
"AGR2",3.74331973181411e-13,0.503213821715315,0.24,0.131,8.65193489614195e-09,"WM","AGR2"
"COBL",4.23006820138643e-13,0.522445323320695,0.404,0.297,9.77695663386446e-09,"WM","COBL"
"XIST",1.10610052765846e-12,0.524340297529447,0.419,0.308,2.556530149577e-08,"WM","XIST"
"ARL8A",1.41798575160338e-12,0.512993315948636,0.491,0.402,3.27739046768089e-08,"WM","ARL8A"
"HSPA1A",2.46495891806754e-12,0.511741715158792,0.386,0.281,5.69725954732951e-08,"WM","HSPA1A"
"CLK1",7.10209549098632e-12,0.517428887869793,0.32,0.215,1.64150733083167e-07,"WM","CLK1"
"NPY",3.13574513777273e-06,1.31357913289659,0.347,0.288,0.072476477369341,"WM","NPY"
"TMSB10",2.81565109082834e-150,0.732137213583002,1,0.987,6.50781436623153e-146,"Layer5","TMSB10"
"PCP4",8.92675239737314e-128,1.31581659316349,0.802,0.405,2.06324028160485e-123,"Layer5","PCP4"
"SNAP25",1.13790110180998e-101,0.577258318101133,0.997,0.971,2.6300308166134e-97,"Layer5","SNAP25"
"SYT1",8.65183998759455e-83,0.622516495617814,0.997,0.891,1.99969977633273e-78,"Layer5","SYT1"
"TUBB2A",5.17041828370204e-75,0.593046195035476,0.988,0.905,1.19503877791205e-70,"Layer5","TUBB2A"
"PCP4L1",1.67761302263056e-50,0.564759037292196,0.397,0.148,3.87746697920601e-46,"Layer5","PCP4L1"
"DIRAS2",2.49678220069671e-44,0.576407374670023,0.81,0.574,5.77081270047031e-40,"Layer5","DIRAS2"
"GABRA5",2.54609466567952e-44,0.549934779159342,0.478,0.218,5.88478860078508e-40,"Layer5","GABRA5"
"SMYD2",2.79604454845473e-42,0.55002272348526,0.415,0.179,6.46249776484341e-38,"Layer5","SMYD2"
"IPCEF1",7.28032511975588e-37,0.530716554574547,0.507,0.266,1.68270154492918e-32,"Layer5","IPCEF1"
"FAM3C",3.02550640925791e-32,0.5196972939878,0.682,0.457,6.99285296371781e-28,"Layer5","FAM3C"
"TTC9B",6.1309829599513e-32,0.502135658325262,0.848,0.666,1.41705409153354e-27,"Layer5","TTC9B"
"KRT17",8.49418186237165e-63,0.886823413200282,0.402,0.145,1.96326025384996e-58,"Layer6","KRT17"
"DIRAS21",1.4971661683044e-33,0.660614364151867,0.711,0.596,3.46040016480195e-29,"Layer6","DIRAS2"
"B3GALT2",1.19123998353925e-28,0.632751272276387,0.331,0.166,2.75331297395427e-24,"Layer6","B3GALT2"
"SCGB2A2",3.13177543630562e-28,0.729800391516917,0.85,0.659,7.23847256593318e-24,"Layer6","SCGB2A2"
"CPB1",7.30939418300874e-28,0.729246429073863,0.202,0.071,1.68942027751881e-23,"Layer6","CPB1"
"SCGB1D2",8.61861389513615e-21,0.710711047652073,0.627,0.49,1.99202022958282e-16,"Layer6","SCGB1D2"
"SLC35F1",2.89881396738741e-17,0.526719564148812,0.382,0.254,6.70002872282253e-13,"Layer6","SLC35F1"
"IFI27",2.86116985961181e-15,0.607588553924937,0.519,0.399,6.61302189652077e-11,"Layer6","IFI27"
"KRT191",2.20129718701316e-10,0.514730123784562,0.588,0.516,5.08785818834353e-06,"Layer6","KRT19"
"HBB",0.000146091015178417,0.700361122330116,0.302,0.248,1,"Layer6","HBB"
"CAMK2N1",1.17618940067128e-72,0.817312681671599,0.992,0.95,2.71852656177153e-68,"Layer2","CAMK2N1"
"HPCAL1",9.37353020488364e-64,1.2413912065488,0.866,0.485,2.16650403625476e-59,"Layer2","HPCAL1"
"ENC11",7.2273281479337e-42,0.713417628412881,0.992,0.883,1.67045235483192e-37,"Layer2","ENC1"
"LAMP5",8.03079296597994e-41,0.686069195464045,0.451,0.134,1.85615717822694e-36,"Layer2","LAMP5"
"C1QL2",1.38808097738401e-40,0.597057488725994,0.32,0.073,3.20827156302765e-36,"Layer2","C1QL2"
"SERPINE2",1.09745244776077e-30,0.743254834931196,0.759,0.444,2.53654184250947e-26,"Layer2","SERPINE2"
"CALB2",3.9866265209142e-29,0.587320253285573,0.312,0.09,9.214289877789e-25,"Layer2","CALB2"
"CXCL14",2.53576099704852e-28,0.969029010892301,0.708,0.393,5.86090439247825e-24,"Layer2","CXCL14"
"MALAT11",3.36440670338842e-28,0.507927600314196,0.964,0.929,7.77615321354165e-24,"Layer2","MALAT1"
"LINC00507",4.5371043758074e-27,0.529082858012653,0.399,0.14,1.04866093438036e-22,"Layer2","LINC00507"
"HOPX1",8.1954965267487e-26,0.699626256973629,0.834,0.587,1.89422511222743e-21,"Layer2","HOPX"
"HS6ST3",1.23590614167621e-25,0.563119170858263,0.518,0.225,2.85654986525623e-21,"Layer2","HS6ST3"
"GNAL",2.29319185162431e-25,0.628378135796913,0.399,0.149,5.30025432665927e-21,"Layer2","GNAL"
"GRIA2",3.23685612104814e-25,0.642631613719275,0.842,0.581,7.48134555257856e-21,"Layer2","GRIA2"
"PCDH8",4.14873922103014e-25,0.546509245770803,0.451,0.179,9.58898096156695e-21,"Layer2","PCDH8"
"RGS12",1.04282277730477e-24,0.551215449878822,0.443,0.18,2.4102762851845e-20,"Layer2","RGS12"
"RASGRF2",1.63183883259004e-24,0.574068819208904,0.549,0.247,3.77166909376537e-20,"Layer2","RASGRF2"
"NCDN",2.5410378077252e-23,0.543175803754626,0.937,0.771,5.87310068499527e-19,"Layer2","NCDN"
"CNR1",1.02570928018621e-22,0.590095345583631,0.447,0.189,2.3707218592944e-18,"Layer2","CNR1"
"PPP3CA",1.30315120588682e-22,0.593228799979052,0.901,0.766,3.01197338216621e-18,"Layer2","PPP3CA"
"ITPKA",1.72937856381669e-22,0.640662422502769,0.589,0.307,3.99711267454951e-18,"Layer2","ITPKA"
"NPTXR",1.32472813470597e-20,0.604452354989234,0.87,0.661,3.0618441377459e-16,"Layer2","NPTXR"
"ACTN1",4.81880172808696e-19,0.504166545219347,0.518,0.256,1.11376964341274e-14,"Layer2","ACTN1"
"PCDH7",1.14025976227518e-18,0.547948152462881,0.589,0.32,2.63548238854663e-14,"Layer2","PCDH7"
"DPP6",1.54235579216628e-17,0.565371747423048,0.723,0.467,3.56484694243392e-13,"Layer2","DPP6"
"YJEFN3",3.24532469050216e-17,0.511729861628934,0.735,0.475,7.50091895715765e-13,"Layer2","YJEFN3"
"PRKCA",5.97884502647517e-17,0.530075239762286,0.644,0.394,1.38189045096920e-12,"Layer2","PRKCA"
"CYP46A1",2.50804153414357e-16,0.511002003519523,0.715,0.46,5.79683639786604e-12,"Layer2","CYP46A1"
"PPFIA2",1.64613017327149e-15,0.53193668675285,0.731,0.497,3.80470066948239e-11,"Layer2","PPFIA2"
"SST",1.35107944697224e-12,0.549518212986037,0.549,0.34,3.12274992578695e-08,"Layer2","SST"
"MGP1",2.08670095348602e-11,0.579502358510101,0.632,0.412,4.82299191379223e-07,"Layer2","MGP"
"TFF1",4.46199686992926e-09,0.524880534798375,0.423,0.261,0.000103130133654675,"Layer2","TFF1"
"NEFH",2.05260820749704e-29,0.983661142376694,0.651,0.329,4.74419334998791e-25,"Layer4","NEFH"
"NEFM1",4.45596391515117e-29,0.875525549693956,0.917,0.625,1.02990693970889e-24,"Layer4","NEFM"
"NEFL1",8.31527643956266e-29,0.720271828588853,0.977,0.84,1.92190984347612e-24,"Layer4","NEFL"
"SCN1B",5.97554055120514e-28,0.726908757011511,0.867,0.548,1.38112668760004e-23,"Layer4","SCN1B"
"VAMP1",8.99306573325549e-23,0.714626335208766,0.537,0.258,2.07856728292734e-18,"Layer4","VAMP1"
"RORB",4.99602249931361e-17,0.596860277924644,0.404,0.179,1.15473068026635e-12,"Layer4","RORB"
"INA",6.3775317137762e-15,0.556098041618842,0.807,0.575,1.47403890500509e-10,"Layer4","INA"
"PARM1",1.51795304686216e-14,0.54162220407301,0.509,0.272,3.5084448772125e-10,"Layer4","PARM1"
"DCLK1",2.03206998379391e-13,0.501331652705601,0.821,0.647,4.69672335354287e-09,"Layer4","DCLK1"
"VGF",2.90306588513252e-13,0.549296278513182,0.734,0.514,6.70985618030679e-09,"Layer4","VGF"
"PVALB",9.96874271165835e-12,0.668533713756368,0.482,0.285,2.3040755029456e-07,"Layer4","PVALB"
